order_id,customer_id,order_date,amount,status
1481,6919,2025-01-05,49.5,completed
1482,4487,2025-03-12,22.19,completed
1483,2596,2025-05-25,32.93,completed
1484,2510,2025-10-02,182.81,cancelled
1485,1227,2025-09-21,133.57,completed
1486,2407,2025-12-03,91.19,pending
1487,6233,2025-11-03,172.24,pending
1488,5758,2025-11-26,35.58,completed
1489,6421,2025-09-10,80.14,cancelled
1490,3048,2025-08-09,227.3,unknown
1491,4160,2025-08-19,70.38,completed
1492,7480,2025-11-17,112.09,completed
1493,1581,2025-03-19,111.91,completed
1494,4735,2025-08-17,58.07,cancelled
1495,2636,2026-01-16,42.73,completed
1496,4347,2026-01-16,51.56,completed
1497,6718,2025-10-17,94.38,completed
1498,5461,2025-06-24,106.43,pending
1499,1473,2025-05-25,291.47,cancelled
1500,9398,2025-10-17,31.91,pending
1501,7836,2025-04-11,44.52,completed
1502,1561,2025-02-13,367.94,completed
1503,3676,2025-12-31,143.23,completed
1504,8267,2026-01-09,199.07,completed
1505,1874,2025-08-12,86.88,completed
1506,5091,2025-12-30,83.91,pending
1507,8326,2025-01-02,11.55,completed
1508,4307,2025-12-16,179.05,completed
1509,3307,2025-08-18,50.0,completed
1510,2095,2025-10-18,165.26,completed
1511,2113,2025-03-21,110.75,completed
1512,6210,2026-01-31,74.84,completed
1513,6900,2025-02-14,127.64,completed
1514,5555,2025-12-11,117.46,completed
1515,3611,2025-11-10,,completed
1516,8780,2025-11-26,48.82,pending
1517,7165,2025-12-10,37.18,cancelled
1518,8861,2025-07-19,123.92,completed
1519,2791,2025-04-25,282.41,completed
1520,2112,2025-08-11,18.5,completed
1521,9393,2025-10-04,,pending
1522,8037,2025-10-22,89.26,unknown
1523,6977,2025-03-13,164.15,cancelled
1524,8781,2025-09-30,54.13,completed
1525,8745,2025-10-23,213.23,completed
1526,3343,2025-10-24,171.55,completed
1527,5971,2025-01-18,118.39,completed
1528,2288,2026-01-27,171.66,completed
1529,3120,2026-01-11,93.99,completed
1530,7699,2025-06-02,90.67,unknown
1531,2951,2025-07-18,29.79,pending
1532,7913,2025-04-17,121.36,pending
1533,7964,2025-12-19,17.85,completed
1534,4029,2025-08-12,170.8,completed
1535,2390,2025-12-24,65.19,completed
1536,2111,2025-01-21,158.95,completed
1537,3440,2025-09-19,167.67,pending
1538,2863,2025-08-17,212.93,completed
1539,8398,2025-12-28,20.09,cancelled
1540,4314,2025-07-15,134.45,completed
1541,6466,2025-07-05,59.52,pending
1542,1114,2025-08-20,169.81,completed
1543,6310,2025-10-31,121.68,pending
1544,2207,2025-02-18,124.87,completed
1545,8946,2025-03-04,47.04,unknown
1546,3261,2025-08-09,60.4,completed
1547,7515,2025-06-12,160.25,completed
1548,8765,2025-10-19,44.5,pending
1549,5068,2025-08-22,72.39,completed
1550,4956,2025-02-17,92.85,completed
1551,8675,2025-06-12,184.78,completed
1552,8589,2025-12-02,169.52,cancelled
1553,2432,2026-02-09,69.79,completed
1554,5402,2025-12-23,112.91,completed
1555,1385,2026-01-08,150.89,pending
1556,9400,2025-06-11,48.39,pending
1557,3844,2026-01-27,79.34,pending
1558,5831,2025-08-04,22.74,pending
1559,1354,2025-01-01,159.3,completed
1560,5493,2025-02-25,60.42,pending
1561,5162,2025-11-21,139.13,completed
1562,9125,2025-09-24,45.87,completed
1563,4571,2025-08-31,94.68,completed
1564,6862,2025-05-04,46.36,pending
1565,8489,2025-07-18,30.03,completed
1566,3830,2025-06-20,47.86,completed
1567,4020,2025-10-06,,completed
1568,7598,2025-05-30,123.69,completed
1569,9085,2025-04-18,85.77,pending
1570,9158,2025-06-26,188.6,completed
1571,7701,2025-08-22,139.64,pending
1572,9061,2025-07-08,148.85,pending
1573,4361,2025-04-05,151.85,completed
1574,7692,2025-09-20,106.9,pending
1575,3996,2025-08-19,295.43,pending
1576,3161,2025-11-10,67.62,completed
1577,1765,2025-08-03,71.94,completed
1578,4860,2026-02-03,32.84,completed
1579,4323,2025-07-20,28.53,pending
1580,8288,2025-12-14,139.51,completed
1581,6214,2025-10-05,34.9,completed
1582,8508,2025-11-21,38.67,completed
1583,6995,2025-02-24,84.67,completed
1584,1904,2025-01-07,310.25,completed
1585,4032,2025-07-15,107.95,completed
1586,1573,2025-12-07,69.4,completed
1587,4868,2025-11-30,296.85,completed
1588,1650,2025-02-10,79.84,completed
1589,2905,2025-08-10,113.33,completed
1590,4696,2025-03-01,,completed
1591,8479,2025-01-13,24.55,completed
1592,5189,2025-06-26,226.72,completed
1593,5062,2025-02-01,162.25,completed
1594,3492,2025-01-07,94.56,completed
1595,2974,2025-03-24,80.98,completed
1596,7586,2026-01-17,98.1,completed
1597,1322,2025-05-12,28.66,pending
1598,6329,2025-05-30,50.94,completed
1599,3367,2025-02-28,107.77,completed
1600,3346,2025-06-14,195.18,completed
1601,8895,2025-11-15,63.46,completed
1602,1999,2025-09-10,27.09,completed
1603,5114,2025-03-23,72.72,completed
1604,5837,2025-01-15,151.21,completed
1605,9191,2025-08-28,167.51,completed
1606,8978,2025-02-10,122.21,completed
1607,3812,2025-01-13,91.64,completed
1608,4748,2025-11-06,106.46,completed
1609,2086,2025-07-10,,pending
1610,3112,2025-06-28,65.24,cancelled
1611,4892,2025-12-06,101.21,completed
1612,3210,2025-08-03,13.39,completed
1613,5801,2026-01-17,97.68,completed
1614,8309,2025-04-01,87.1,completed
1615,3894,2025-03-06,140.46,completed
1616,6893,2025-12-27,43.35,completed
1617,3498,2025-09-19,,completed
1618,8820,2025-06-28,151.67,completed
1619,7183,2025-08-26,21.51,completed
1620,5290,2025-08-15,333.62,unknown
1621,8133,2025-10-10,122.67,pending
1622,6628,2026-02-05,62.72,completed
1623,6524,2025-08-01,107.55,pending
1624,4437,2025-03-05,230.44,unknown
1625,8178,2025-05-27,127.09,completed
1626,8721,2025-06-12,135.21,completed
1627,5284,2025-01-23,88.04,completed
1628,6565,2025-09-28,81.87,completed
1629,9341,2025-09-24,181.62,completed
1630,7256,2025-04-29,166.1,completed
1631,5306,2025-06-05,127.94,completed
1632,4291,2025-10-22,11.88,completed
1633,7563,2025-03-31,54.61,completed
1634,2082,2025-03-02,240.67,pending
1635,8275,2025-06-20,63.17,pending
1636,4636,2025-09-11,,completed
1637,9275,2025-12-06,39.09,completed
1638,1893,2025-05-19,40.31,completed
1639,6221,2025-09-24,37.85,completed
1640,4245,2025-10-11,147.72,completed
1641,5098,2026-01-14,50.65,completed
1642,1135,2025-02-11,121.8,completed
1643,4698,2025-01-30,144.86,completed
1644,5697,2025-10-19,54.72,completed
1645,6397,2025-12-29,181.17,cancelled
1646,1661,2025-12-27,130.03,completed
1647,8947,2025-04-03,171.99,completed
1648,5614,2025-04-26,83.81,completed
1649,8843,2026-01-26,59.98,pending
1650,7245,2025-11-14,117.01,completed
1651,4108,2025-04-15,76.66,completed
1652,6753,2026-01-01,156.64,pending
1653,2402,2025-03-08,126.46,completed
1654,6833,2025-10-31,193.29,completed
1655,3217,2025-10-02,247.09,pending
1656,1830,2025-09-15,78.05,pending
1657,2268,2025-11-07,205.89,completed
1658,7178,2025-03-11,93.42,completed
1659,6884,2025-11-17,165.73,pending
1660,2910,2025-05-14,53.89,unknown
1661,1879,2025-01-10,64.03,completed
1662,5231,2025-07-11,144.25,pending
1663,9064,2026-01-23,92.21,pending
1664,4789,2025-02-08,53.35,completed
1665,7787,2025-02-11,58.19,completed
1666,5966,2025-01-29,49.17,completed
1667,4296,2025-07-17,128.49,completed
1668,2167,2025-02-20,101.62,completed
1669,4685,2025-03-23,86.58,completed
1670,6285,2025-02-12,73.34,pending
1671,5973,2025-04-17,69.54,pending
1672,2698,2025-12-26,59.0,completed
1673,1734,2025-11-16,129.09,pending
1674,5166,2025-07-14,128.29,completed
1675,4419,2025-06-10,23.68,completed
1676,7289,2025-11-01,48.47,completed
1677,1428,2025-09-21,154.07,completed
1678,7917,2025-10-31,78.66,completed
1679,8341,2025-09-24,63.87,completed
1680,2191,2025-11-16,263.46,completed
1681,6193,2025-07-25,118.6,completed
1682,3939,2025-06-23,139.83,completed
1683,2793,2025-02-21,202.92,cancelled
1684,7665,2025-10-28,85.7,completed
1685,3613,2025-06-01,19.32,completed
1686,7313,2025-10-27,208.45,pending
1687,4444,2025-07-23,33.53,completed
1688,8095,2025-06-10,208.36,completed
1689,2044,2025-02-09,92.9,completed
1690,5874,2025-03-19,128.35,completed
1691,2650,2025-03-07,201.44,pending
1692,3848,2025-04-02,83.85,completed
1693,8972,2025-08-23,63.07,completed
1694,4438,2025-12-06,211.96,completed
1695,3930,2025-08-27,109.43,completed
1696,7499,2026-01-14,64.7,completed
1697,2671,2025-09-15,23.06,completed
1698,5497,2025-01-24,119.15,completed
1699,9007,2025-07-07,189.54,completed
1700,2343,2025-02-25,90.46,pending
1701,6698,2025-05-04,72.81,pending
1702,9005,2025-04-09,196.88,completed
1703,8446,2025-11-17,72.35,pending
1704,7671,2025-01-30,65.44,cancelled
1705,5774,2026-01-25,65.32,completed
1706,1919,2025-02-27,91.02,completed
1707,6142,2026-01-27,73.2,completed
1708,6353,2025-08-26,127.97,completed
1709,4961,2025-02-25,65.98,completed
1710,3726,2025-11-07,226.53,completed
1711,7404,2025-12-23,39.24,pending
1712,9374,2026-01-17,23.87,completed
1713,6796,2025-03-22,84.02,pending
1714,5620,2025-07-24,173.39,completed
1715,8053,2025-06-16,42.74,completed
1716,1926,2025-03-16,87.29,completed
1717,4823,2025-01-15,65.85,cancelled
1718,8554,2025-05-20,137.13,completed
1719,2780,2025-06-11,172.82,pending
1720,3755,2025-05-19,,completed
1721,7525,2026-01-08,145.33,completed
1722,8482,2025-10-07,47.57,pending
1723,6400,2025-12-22,101.5,completed
1724,5218,2025-01-07,52.93,completed
1725,1748,2025-04-25,43.69,completed
1726,4761,2025-07-16,94.73,completed
1727,9062,2025-02-02,69.17,completed
1728,1992,2025-11-27,31.66,pending
1729,3927,2025-07-17,38.61,completed
1730,9455,2025-08-30,88.81,pending
1731,2270,2026-01-30,77.07,completed
1732,7527,2026-01-03,23.01,completed
1733,2853,2025-11-16,27.51,cancelled
1734,1428,2025-03-23,268.24,completed
1735,8537,2025-10-17,42.67,cancelled
1736,1270,2025-12-08,,cancelled
1737,7372,2025-09-12,98.76,completed
1738,3710,2025-02-27,68.4,completed
1739,6534,2025-05-27,106.63,completed
1740,5303,2025-01-28,54.3,completed
1741,3056,2026-01-11,147.14,completed
1742,9093,2025-10-29,29.42,completed
1743,2085,2025-03-18,68.4,completed
1744,8651,2025-06-12,49.95,completed
1745,2813,2025-01-21,151.48,pending
1746,5849,2025-06-09,88.18,pending
1747,6598,2025-04-21,43.89,completed
1748,1306,2025-11-23,91.69,completed
1749,4985,2025-06-20,100.92,pending
1750,3718,2025-09-22,175.16,completed
1751,5084,2025-06-24,126.95,cancelled
1752,8241,2025-03-04,141.98,pending
1753,4519,2025-03-06,210.38,completed
1754,4052,2025-08-01,72.25,completed
1755,4430,2025-06-11,80.22,completed
1756,8163,2025-09-16,122.52,completed
1757,3967,2025-03-10,179.94,completed
1758,7353,2025-07-12,54.17,pending
1759,4563,2025-11-14,110.94,completed
1760,1202,2025-07-04,49.01,cancelled
1761,5580,2025-11-11,36.59,completed
1762,2923,2025-05-02,97.78,cancelled
1763,4854,2025-12-13,126.75,completed
1764,6443,2025-12-18,73.21,completed
1765,1837,2025-11-11,26.03,completed
1766,6676,2026-01-14,95.63,cancelled
1767,4172,2025-10-11,74.77,unknown
1768,1188,2025-05-02,87.59,completed
1769,1515,2025-09-12,213.54,pending
1770,7411,2025-07-24,118.69,cancelled
1771,9358,2025-01-12,135.82,cancelled
1772,4024,2025-04-04,195.83,completed
1773,8627,2025-11-08,36.21,completed
1774,3987,2025-07-25,75.84,completed
1775,9430,2026-01-07,51.94,pending
1776,8931,2025-07-19,255.01,pending
1777,6823,2025-11-22,193.52,pending
1778,6209,2025-01-07,24.0,completed
1779,3435,2025-08-21,92.63,pending
1780,1613,2026-01-31,104.94,completed
1781,2356,2025-05-26,29.24,completed
1782,9310,2025-10-17,69.26,completed
1783,5263,2025-07-25,45.58,pending
1784,8577,2025-07-12,140.7,completed
1785,3802,2025-04-21,136.94,pending
1786,9382,2025-11-26,199.61,completed
1787,3199,2025-05-21,184.94,pending
1788,9218,2025-08-17,348.88,completed
1789,9281,2025-10-21,25.44,pending
1790,8761,2026-01-01,67.14,completed
1791,8071,2025-09-21,91.24,completed
1792,1285,2025-12-08,147.78,completed
1793,8458,2025-08-25,117.59,pending
1794,7514,2025-03-26,67.88,completed
1795,5896,2025-04-19,106.64,pending
1796,7152,2025-11-16,150.6,cancelled
1797,8403,2025-03-27,238.35,pending
1798,1219,2025-05-20,55.97,completed
1799,7767,2025-02-15,65.33,pending
1800,7506,2025-03-07,68.87,completed
1801,8726,2025-02-27,44.91,completed
1802,5342,2025-09-16,65.15,completed
1803,8605,2025-06-27,120.74,completed
1804,5800,2025-11-23,122.18,completed
1805,3039,2025-02-23,16.97,pending
1806,1383,2025-07-23,140.7,completed
1807,8509,2025-02-02,205.43,pending
1808,5505,2025-11-16,162.5,completed
1809,2616,2025-02-19,207.69,completed
1810,7436,2025-01-02,146.28,cancelled
1811,8683,2026-01-13,88.86,pending
1812,5578,2025-09-05,141.27,pending
1813,5464,2025-10-07,164.89,completed
1814,2052,2026-01-07,90.2,completed
1815,1605,2025-11-07,149.31,completed
1816,4088,2025-08-02,76.45,completed
1817,6748,2025-01-15,78.14,completed
1818,5239,2025-11-07,259.38,pending
1819,8579,2025-04-04,38.73,completed
1820,2622,2025-07-17,84.18,completed
1821,8001,2025-09-09,46.53,completed
1822,8832,2025-07-26,74.12,completed
1823,8028,2025-08-09,115.03,completed
1824,5763,2025-01-24,161.14,pending
1825,2599,2025-06-14,103.47,completed
1826,9343,2025-02-06,26.7,pending
1827,8838,2025-04-08,151.84,completed
1828,4372,2025-03-16,106.32,pending
1829,8275,2025-01-18,312.18,completed
1830,4704,2025-08-23,2.5,completed
1831,7746,2025-11-16,60.97,pending
1832,2724,2025-02-24,51.33,pending
1833,4054,2025-11-18,29.89,completed
1834,8424,2025-11-27,56.64,pending
1835,8954,2025-04-01,76.71,completed
1836,4710,2025-10-24,273.97,completed
1837,8867,2025-07-28,69.85,completed
1838,5293,2025-04-15,99.85,completed
1839,2478,2025-05-16,139.12,completed
1840,6177,2025-08-28,30.29,completed
1841,2088,2025-11-14,124.61,completed
1842,2652,2025-09-28,120.23,completed
1843,5389,2025-01-03,179.4,completed
1844,9070,2026-01-04,118.15,pending
1845,4169,2025-09-09,93.94,completed
1846,1519,2025-06-11,65.12,completed
1847,6295,2025-04-22,17.17,completed
1848,7498,2026-01-17,63.66,completed
1849,5081,2025-10-06,92.06,pending
1850,7117,2025-05-27,214.83,completed
1851,1479,2025-07-12,136.33,completed
1852,6538,2025-02-21,150.69,completed
1853,1270,2025-05-10,165.44,pending
1854,7041,2025-08-31,62.87,pending
1855,4271,2025-04-26,143.68,completed
1856,2443,2025-01-27,29.84,cancelled
1857,9092,2025-12-02,58.5,completed
1858,8611,2025-02-02,35.97,pending
1859,5089,2025-08-28,72.25,completed
1860,5633,2025-04-17,21.06,pending
1861,4002,2025-12-06,72.84,completed
1862,9471,2025-12-30,66.81,unknown
1863,1429,2025-02-14,83.68,cancelled
1864,6185,2025-04-02,86.21,completed
1865,5821,2025-11-09,119.14,completed
1866,7525,2025-09-09,93.91,completed
1867,7519,2025-05-01,97.05,completed
1868,2084,2025-01-31,126.26,completed
1869,6773,2026-01-18,116.08,cancelled
1870,5691,2025-03-08,107.68,completed
1871,7059,2025-04-07,62.44,completed
1872,3848,2025-01-01,250.13,completed
1873,6961,2025-06-03,116.45,completed
1874,5319,2025-03-14,42.2,pending
1875,1865,2025-10-27,245.57,cancelled
1876,5476,2025-04-13,77.08,cancelled
1877,8443,2025-07-10,18.26,completed
1878,9199,2025-03-16,175.64,pending
1879,5051,2025-06-09,44.36,pending
1880,3408,2025-10-19,99.24,completed
1881,3765,2025-11-23,146.84,completed
1882,3243,2025-02-02,76.59,completed
1883,6382,2025-12-15,99.15,cancelled
1884,6088,2025-05-21,57.01,completed
1885,4475,2025-07-20,141.17,completed
1886,8603,2025-02-27,94.86,pending
1887,7226,2025-09-24,37.35,completed
1888,6139,2025-05-11,273.57,completed
1889,1654,2025-08-13,35.27,completed
1890,7956,2026-01-29,23.74,completed
1891,2276,2025-05-04,224.97,pending
1892,9289,2025-07-25,217.39,completed
1893,5473,2025-12-14,59.81,cancelled
1894,8083,2025-09-10,139.34,cancelled
1895,5002,2025-12-26,155.94,completed
1896,7840,2025-07-20,68.5,completed
1897,5339,2025-02-22,8.32,completed
1898,8741,2025-07-01,53.62,completed
1899,5266,2025-08-14,94.48,completed
1900,7407,2025-05-07,71.28,cancelled
1901,1405,2025-10-19,233.01,completed
1902,2483,2026-01-07,154.12,pending
1903,7360,2025-12-07,6.76,completed
1904,3425,2025-12-22,170.58,completed
1905,4703,2025-03-11,163.43,completed
1906,5446,2025-01-21,49.11,completed
1907,4122,2025-12-04,145.95,completed
1908,8942,2025-10-21,31.86,pending
1909,5383,2025-07-01,123.79,pending
1910,9465,2025-10-01,57.6,completed
1911,4083,2025-06-16,151.6,completed
1912,7235,2026-01-01,155.31,completed
1913,3282,2026-01-21,83.66,completed
1914,4140,2025-06-25,56.34,completed
1915,7296,2026-01-06,91.13,completed
1916,1745,2025-10-25,78.3,completed
1917,1026,2025-02-17,83.65,completed
1918,4645,2025-07-11,16.8,completed
1919,7905,2026-01-11,234.82,completed
1920,8654,2025-06-24,51.23,completed
1921,4079,2025-08-18,36.05,pending
1922,1105,2025-04-20,260.17,completed
1923,8644,2025-01-24,94.48,completed
1924,3365,2025-11-14,39.45,completed
1925,4896,2026-02-01,218.07,completed
1926,5811,2025-07-05,51.78,completed
1927,1125,2025-04-07,203.48,cancelled
1928,1591,2025-01-14,117.34,cancelled
1929,5902,2025-05-26,82.87,completed
1930,8616,2025-01-28,17.22,completed
1931,2689,2025-12-01,184.72,cancelled
1932,1612,2025-03-06,102.67,pending
1933,2319,2025-01-21,80.41,completed
1934,3520,2025-12-26,124.32,completed
1935,6885,2025-11-22,119.16,completed
1936,1301,2025-07-08,156.08,completed
1937,4287,2025-11-26,51.39,completed
1938,7938,2025-09-12,106.51,completed
1939,4087,2025-05-22,99.79,completed
1940,2883,2025-04-26,19.13,completed
1941,8124,2025-11-09,52.53,completed
1942,1055,2025-10-17,180.52,completed
1943,1311,2025-09-19,91.92,completed
1944,4641,2025-02-10,166.82,completed
1945,3932,2025-05-15,182.86,completed
1946,8660,2025-12-17,94.72,completed
1947,7181,2025-06-16,26.08,completed
1948,3180,2025-01-16,110.76,cancelled
1949,2285,2025-08-13,50.81,completed
1950,6123,2026-01-08,141.93,completed
1951,4788,2025-08-20,,pending
1952,3896,2025-11-25,51.71,pending
1953,8414,2025-02-09,,completed
1954,3464,2025-09-09,20.83,pending
1955,4747,2025-08-17,274.19,completed
1956,6917,2025-07-17,28.35,completed
1957,2676,2025-02-20,86.14,completed
1958,1711,2025-06-25,7.86,completed
1959,5652,2026-01-26,289.71,completed
1960,8606,2025-08-24,102.14,completed
1961,6422,2025-11-04,115.75,completed
1962,7055,2025-04-24,49.05,completed
1963,4693,2025-06-25,274.39,completed
1964,8414,2026-01-19,134.54,cancelled
1965,6991,2025-11-07,146.16,completed
1966,2779,2025-08-15,70.84,pending
1967,1531,2025-04-14,159.57,completed
1968,1785,2025-04-10,49.66,completed
1969,4843,2025-08-14,49.25,pending
1970,7684,2025-12-07,62.42,cancelled
1971,5223,2025-07-02,33.12,completed
1972,7283,2025-04-28,109.44,completed
1973,3315,2025-03-25,161.45,pending
1974,4535,2025-08-15,85.79,completed
1975,4304,2025-01-24,285.45,completed
1976,2208,2025-10-20,89.71,completed
1977,8419,2025-06-13,68.54,pending
1978,2598,2025-10-16,101.59,pending
1979,6797,2025-12-06,13.09,pending
1980,7712,2025-02-15,76.43,completed
1981,1257,2025-04-27,30.98,completed
1982,9408,2025-01-15,73.55,cancelled
1983,4447,2025-04-23,197.81,pending
1984,2309,2025-03-19,69.49,completed
1985,6066,2025-01-22,77.12,completed
1986,5063,2025-03-22,95.74,completed
1987,4988,2025-04-26,34.32,completed
1988,7011,2025-12-14,83.56,completed
1989,2364,2025-04-27,9.13,completed
1990,8370,2025-05-10,82.09,pending
1991,8011,2025-12-07,123.16,completed
1992,8394,2025-06-16,135.79,completed
1993,8934,2025-12-25,65.82,completed
1994,2145,2025-09-28,,completed
1995,6456,2025-06-03,29.82,pending
1996,2268,2025-03-29,23.86,completed
1997,2534,2025-08-14,88.41,completed
1998,6611,2025-05-25,134.69,cancelled
1999,8054,2025-11-14,11.1,completed
2000,5604,2025-12-19,119.3,cancelled
2001,2057,2025-01-26,157.4,completed
2002,4338,2025-06-24,149.6,completed
2003,8115,2025-08-22,162.77,completed
2004,6445,2025-09-01,8.86,completed
2005,5226,2025-03-22,54.94,cancelled
2006,8638,2025-09-08,34.72,completed
2007,1339,2025-01-03,85.95,completed
2008,4980,2026-01-08,97.58,completed
2009,4088,2025-04-01,445.35,completed
2010,3291,2026-01-28,230.48,completed
2011,2917,2025-02-14,134.18,completed
2012,6334,2025-07-21,85.84,completed
2013,3691,2025-04-05,123.27,unknown
2014,1760,2025-09-16,147.96,completed
2015,3129,2025-06-22,34.3,completed
2016,4527,2025-12-21,75.28,pending
2017,1856,2025-10-14,63.08,pending
2018,2928,2025-02-16,56.45,completed
2019,9010,2026-02-03,130.57,completed
2020,2696,2025-07-31,97.19,completed
2021,6481,2025-08-07,90.65,completed
2022,7249,2025-09-30,184.09,pending
2023,2907,2025-03-06,139.98,pending
2024,4982,2025-10-11,142.6,pending
2025,8190,2025-03-09,116.47,pending
2026,1284,2025-07-04,150.84,completed
2027,8028,2025-06-26,87.87,completed
2028,7731,2025-05-29,,pending
2029,5508,2025-06-12,163.41,completed
2030,8331,2025-01-09,202.44,completed
2031,3395,2025-05-07,24.46,completed
2032,1040,2025-11-23,120.43,completed
2033,4505,2025-02-21,128.38,completed
2034,7587,2025-11-09,94.67,completed
2035,7557,2025-12-07,36.55,completed
2036,6686,2026-01-11,148.41,completed
2037,4202,2025-09-26,102.31,completed
2038,6667,2025-03-08,226.2,completed
2039,4848,2025-09-15,186.23,cancelled
2040,3900,2025-02-09,56.1,completed
2041,6529,2025-04-20,126.72,completed
2042,5796,2025-04-12,88.86,completed
2043,4761,2025-02-17,26.11,completed
2044,3059,2025-06-17,80.22,completed
2045,4704,2025-08-26,172.95,completed
2046,6094,2025-03-10,123.36,completed
2047,9132,2025-03-27,146.79,completed
2048,1082,2025-04-05,125.37,completed
2049,3207,2025-05-07,49.16,completed
2050,2983,2025-12-27,36.03,completed
2051,6686,2025-08-01,41.66,cancelled
2052,3668,2025-02-28,144.99,completed
2053,8320,2025-08-15,151.54,completed
2054,9199,2025-08-06,95.69,completed
2055,2112,2025-06-05,74.34,completed
2056,4906,2025-08-14,92.77,completed
2057,7661,2025-07-07,23.89,completed
2058,6419,2025-12-16,108.96,pending
2059,3408,2025-09-04,29.39,completed
2060,4209,2025-01-31,45.95,completed
2061,6697,2025-10-30,273.24,cancelled
2062,1201,2025-12-30,32.12,completed
2063,5222,2025-07-30,83.78,completed
2064,4420,2025-08-17,133.52,pending
2065,4291,2025-11-16,63.46,completed
2066,2020,2025-05-16,56.46,completed
2067,6234,2025-11-22,16.33,completed
2068,7964,2025-10-26,62.47,completed
2069,5120,2025-10-24,55.29,pending
2070,9325,2025-04-09,289.04,completed
2071,2067,2025-08-16,55.43,completed
2072,5999,2025-05-03,86.39,completed
2073,8481,2025-05-17,128.48,cancelled
2074,7483,2025-09-07,32.34,completed
2075,8352,2025-08-09,66.05,cancelled
2076,1050,2025-09-30,89.16,completed
2077,6989,2025-08-08,139.25,completed
2078,3362,2025-12-06,145.81,completed
2079,2140,2025-12-20,97.78,completed
2080,4296,2025-01-26,160.88,completed
2081,1576,2025-04-26,20.16,pending
2082,5415,2026-01-19,101.77,completed
2083,2974,2025-01-17,212.46,completed
2084,4504,2025-01-24,57.75,completed
2085,5614,2026-01-09,119.41,completed
2086,3522,2025-08-06,80.04,completed
2087,7496,2025-04-27,261.55,completed
2088,4510,2026-01-21,76.75,completed
2089,1029,2025-09-21,44.97,completed
2090,2090,2025-08-03,110.61,cancelled
2091,6190,2025-12-23,231.98,pending
2092,7122,2025-03-13,85.83,completed
2093,3624,2025-07-31,141.91,cancelled
2094,7024,2025-12-24,187.54,pending
2095,1133,2025-09-30,249.67,completed
2096,7931,2025-01-17,57.64,completed
2097,1554,2025-03-26,46.28,completed
2098,3022,2025-10-27,37.28,pending
2099,2169,2026-02-05,6.73,completed
2100,7869,2026-01-07,96.17,completed
2101,2748,2025-05-05,146.28,completed
2102,1493,2025-05-28,196.28,completed
2103,6453,2025-05-13,147.33,completed
2104,4709,2025-09-10,83.63,completed
2105,6576,2025-09-26,86.49,completed
2106,6554,2026-02-02,85.4,pending
2107,8628,2025-08-25,43.01,completed
2108,3646,2025-09-08,54.44,cancelled
2109,8788,2025-10-19,41.46,completed
2110,5068,2025-09-15,104.87,completed
2111,4066,2026-01-15,307.25,completed
2112,4557,2026-01-01,139.97,completed
2113,6010,2025-01-23,91.39,completed
2114,6830,2025-08-06,,pending
2115,7035,2025-01-09,226.7,completed
2116,5224,2025-05-21,67.27,pending
2117,6561,2025-07-27,69.83,completed
2118,4066,2025-02-02,84.89,completed
2119,2499,2025-06-11,14.63,completed
2120,4698,2025-07-26,191.84,unknown
2121,1241,2025-05-20,23.71,pending
2122,6306,2025-01-21,134.79,cancelled
2123,7135,2025-07-28,166.97,cancelled
2124,8769,2025-10-14,87.62,completed
2125,8780,2025-12-17,72.88,completed
2126,6894,2025-06-30,81.14,completed
2127,2424,2025-09-23,68.25,cancelled
2128,1463,2025-09-28,78.72,pending
2129,5024,2026-01-21,,completed
2130,2353,2025-10-10,205.11,completed
2131,2762,2025-12-20,58.38,cancelled
2132,6881,2025-06-19,96.03,cancelled
2133,4730,2025-09-04,11.52,completed
2134,4198,2025-02-19,35.97,completed
2135,2200,2025-06-18,76.9,completed
2136,1107,2026-01-24,132.5,completed
2137,4578,2025-03-04,57.21,cancelled
2138,6256,2025-08-02,239.69,completed
2139,9101,2025-06-27,65.57,completed
2140,2221,2025-07-23,21.7,completed
2141,4270,2025-10-20,13.37,completed
2142,3293,2026-02-09,213.58,cancelled
2143,5378,2025-06-14,141.71,completed
2144,6467,2025-06-17,82.64,completed
2145,7942,2025-07-13,98.48,completed
2146,3019,2025-02-05,160.93,pending
2147,7254,2025-12-13,149.62,cancelled
2148,2567,2025-07-22,118.96,completed
2149,2047,2025-11-01,26.42,completed
2150,9085,2025-07-07,140.6,completed
2151,3062,2025-02-02,173.95,completed
2152,6266,2025-04-29,119.81,cancelled
2153,2101,2025-01-28,80.36,completed
2154,8321,2025-09-19,27.68,completed
2155,1724,2025-03-22,138.42,completed
2156,2403,2025-11-03,117.42,completed
2157,4580,2025-07-20,35.23,completed
2158,8297,2026-01-28,58.49,unknown
2159,5221,2025-05-08,151.63,pending
2160,1802,2025-08-05,258.87,completed
2161,8337,2025-02-10,74.66,pending
2162,3320,2025-05-07,137.66,completed
2163,4239,2025-04-24,215.45,completed
2164,9421,2025-03-18,101.58,cancelled
2165,2270,2025-01-15,114.27,completed
2166,1977,2025-09-07,118.91,completed
2167,4968,2025-04-30,103.45,completed
2168,8805,2025-12-05,248.83,completed
2169,5938,2025-05-24,88.07,cancelled
2170,4209,2025-12-09,51.27,completed
2171,8483,2025-03-01,78.18,completed
2172,8949,2025-08-02,421.45,completed
2173,5758,2025-03-24,232.19,cancelled
2174,1824,2025-06-24,218.45,completed
