customer_id,customer_tier,country,is_active
11495,bronze,IN,1
11496,bronze,AU,1
11497,gold,US,1
11498,bronze,US,0
11499,silver,CA,1
11500,silver,AU,1
11501,gold,CA,1
11502,silver,CA,1
11503,platinum,AU,0
11504,silver,IN,1
11505,bronze,AU,1
11506,gold,US,1
11507,silver,UK,1
11508,silver,UK,1
11509,gold,AU,1
11510,silver,CA,1
11511,bronze,IN,1
11512,gold,DE,1
11513,gold,CA,1
11514,gold,CA,1
11515,bronze,DE,1
11516,silver,US,1
11517,gold,AU,1
11518,bronze,AU,1
11519,bronze,DE,1
11520,bronze,UK,1
11521,gold,UK,1
11522,bronze,AU,1
11523,bronze,AU,1
11524,silver,UK,1
11525,silver,AU,1
11526,silver,AU,1
11527,bronze,US,1
11528,silver,CA,1
11529,bronze,UK,1
11530,silver,DE,1
11531,gold,CA,1
11532,silver,UK,1
11533,platinum,CA,1
11534,silver,IN,1
11535,silver,IN,1
11536,bronze,IN,1
11537,silver,AU,1
11538,bronze,IN,1
11539,silver,CA,1
11540,bronze,DE,1
11541,bronze,US,1
11542,silver,IN,1
11543,gold,AU,0
11544,bronze,IN,1
11545,gold,CA,1
11546,platinum,CA,1
11547,gold,US,1
11548,bronze,AU,1
11549,gold,US,1
11550,bronze,US,1
11551,silver,CA,1
11552,silver,UK,1
11553,bronze,UK,1
11554,gold,DE,1
11555,bronze,IN,0
11556,gold,AU,1
11557,bronze,IN,1
11558,bronze,DE,1
11559,bronze,CA,1
11560,platinum,IN,1
11561,silver,CA,1
11562,bronze,AU,0
11563,bronze,DE,1
11564,silver,DE,1
11565,bronze,CA,1
11566,silver,UK,1
11567,bronze,AU,1
11568,bronze,AU,1
11569,bronze,AU,1
11570,silver,IN,1
11571,platinum,DE,1
11572,bronze,DE,1
11573,bronze,DE,1
11574,platinum,US,1
11575,silver,IN,1
11576,bronze,DE,1
11577,gold,US,1
11578,bronze,US,1
11579,silver,UK,1
11580,silver,DE,1
11581,bronze,IN,1
11582,bronze,US,1
11583,gold,AU,1
11584,silver,AU,1
11585,bronze,US,1
11586,gold,DE,0
11587,gold,UK,1
11588,bronze,IN,1
11589,silver,DE,1
11590,silver,US,1
11591,silver,US,1
11592,gold,UK,1
11593,silver,CA,1
11594,bronze,AU,1
11595,bronze,AU,1
11596,gold,UK,1
11597,silver,CA,1
11598,gold,UK,1
11599,bronze,US,1
11600,bronze,US,1
11601,silver,IN,1
11602,silver,UK,1
11603,gold,DE,1
11604,bronze,DE,1
11605,gold,IN,1
11606,gold,US,1
11607,bronze,AU,1
11608,silver,IN,0
11609,bronze,IN,1
11610,silver,IN,1
11611,bronze,US,0
11612,bronze,IN,1
11613,bronze,AU,1
11614,platinum,CA,1
11615,silver,DE,0
11616,silver,CA,1
11617,bronze,US,1
11618,gold,DE,1
11619,bronze,DE,1
11620,silver,CA,1
11621,gold,DE,1
11622,bronze,IN,0
11623,bronze,AU,1
11624,bronze,CA,1
11625,bronze,UK,0
11626,platinum,US,1
11627,silver,UK,1
11628,bronze,US,1
11629,bronze,DE,0
11630,silver,US,1
11631,silver,CA,1
11632,bronze,US,1
11633,silver,IN,1
11634,silver,CA,1
11635,bronze,CA,1
11636,silver,DE,1
11637,silver,DE,1
11638,bronze,AU,1
11639,bronze,UK,1
11640,bronze,IN,1
11641,bronze,CA,1
11642,bronze,IN,1
11643,silver,DE,1
11644,silver,AU,1
11645,bronze,US,1
11646,silver,DE,1
11647,silver,US,1
11648,gold,US,1
11649,silver,IN,1
11650,bronze,UK,1
11651,silver,AU,1
11652,bronze,CA,1
11653,silver,IN,1
11654,bronze,CA,1
11655,bronze,CA,1
11656,bronze,CA,0
11657,gold,IN,1
11658,silver,AU,1
11659,silver,IN,1
11660,bronze,UK,1
11661,silver,CA,1
11662,gold,UK,0
11663,bronze,IN,1
11664,bronze,CA,1
11665,bronze,IN,1
11666,bronze,IN,1
11667,bronze,UK,1
11668,bronze,UK,1
11669,silver,UK,1
11670,bronze,CA,1
11671,bronze,DE,1
11672,silver,IN,1
11673,gold,IN,1
11674,bronze,AU,0
11675,bronze,DE,1
11676,bronze,AU,1
11677,silver,IN,1
11678,bronze,AU,1
11679,gold,IN,1
11680,bronze,US,1
11681,gold,US,1
11682,bronze,IN,1
11683,bronze,CA,1
11684,bronze,UK,0
11685,silver,IN,1
11686,silver,IN,1
11687,silver,US,1
11688,gold,UK,1
11689,bronze,AU,1
11690,silver,UK,1
11691,platinum,CA,1
11692,gold,CA,1
11693,platinum,UK,1
11694,bronze,AU,1
11695,gold,CA,1
11696,platinum,DE,1
11697,platinum,CA,1
11698,gold,IN,1
11699,gold,CA,1
11700,bronze,CA,1
11701,silver,US,1
11702,platinum,IN,1
11703,silver,US,1
11704,bronze,UK,1
11705,bronze,CA,1
11706,bronze,CA,0
11707,silver,AU,1
11708,bronze,US,1
11709,silver,US,1
11710,platinum,US,1
11711,silver,AU,1
11712,gold,DE,1
11713,gold,DE,1
11714,silver,US,1
11715,bronze,US,1
11716,silver,UK,1
11717,bronze,UK,1
11718,gold,US,1
11719,bronze,UK,0
11720,bronze,DE,1
11721,bronze,UK,1
11722,bronze,CA,1
11723,gold,AU,1
11724,bronze,UK,1
11725,silver,IN,1
11726,bronze,DE,1
11727,bronze,DE,1
11728,platinum,US,1
11729,platinum,IN,1
11730,silver,UK,1
11731,platinum,CA,1
11732,gold,CA,0
11733,gold,AU,1
11734,gold,IN,0
11735,platinum,AU,1
11736,silver,UK,1
11737,silver,US,1
11738,silver,US,1
11739,bronze,US,1
11740,bronze,DE,1
11741,silver,US,1
11742,bronze,US,1
11743,bronze,UK,1
11744,silver,UK,1
11745,platinum,DE,1
11746,bronze,DE,1
11747,bronze,IN,1
11748,bronze,AU,1
11749,bronze,AU,1
11750,silver,CA,1
11751,bronze,DE,1
11752,platinum,CA,1
11753,platinum,US,1
11754,bronze,AU,0
11755,bronze,US,1
11756,bronze,CA,1
11757,platinum,UK,1
11758,bronze,US,1
11759,bronze,DE,1
11760,gold,IN,1
11761,silver,DE,1
11762,silver,AU,1
11763,silver,US,1
11764,bronze,IN,1
11765,bronze,CA,1
11766,silver,US,1
11767,bronze,AU,1
11768,platinum,CA,1
11769,bronze,IN,0
11770,platinum,CA,1
11771,bronze,CA,1
11772,gold,US,1
11773,bronze,US,1
11774,silver,IN,1
11775,silver,UK,1
11776,platinum,IN,1
11777,platinum,CA,1
11778,bronze,UK,1
11779,bronze,DE,1
11780,bronze,UK,1
11781,gold,AU,1
11782,gold,AU,1
11783,silver,AU,1
11784,silver,DE,1
11785,silver,UK,1
11786,bronze,DE,1
11787,bronze,UK,1
11788,gold,IN,1
11789,silver,US,1
11790,silver,UK,1
11791,bronze,UK,1
11792,bronze,IN,1
11793,bronze,US,0
11794,silver,UK,1
11795,bronze,CA,1
11796,bronze,IN,1
11797,silver,CA,1
11798,silver,CA,1
11799,gold,IN,1
11800,bronze,IN,0
11801,bronze,IN,1
11802,bronze,AU,1
11803,gold,UK,1
11804,bronze,US,1
11805,bronze,UK,1
11806,gold,US,1
11807,bronze,UK,1
11808,bronze,DE,1
11809,bronze,AU,1
11810,silver,UK,1
11811,silver,US,1
11812,gold,CA,1
11813,silver,UK,1
11814,bronze,IN,0
11815,bronze,AU,1
11816,gold,IN,1
11817,bronze,AU,1
11818,bronze,DE,1
11819,bronze,IN,1
11820,silver,DE,1
11821,bronze,IN,1
11822,bronze,CA,1
11823,silver,UK,1
11824,gold,US,1
11825,bronze,UK,1
11826,bronze,AU,1
11827,bronze,UK,1
11828,silver,UK,1
11829,gold,IN,0
11830,bronze,UK,1
11831,bronze,DE,1
11832,silver,DE,1
11833,gold,CA,1
11834,bronze,UK,1
11835,silver,DE,1
11836,gold,US,1
11837,platinum,DE,1
11838,silver,AU,1
11839,bronze,AU,1
11840,silver,IN,1
11841,bronze,DE,1
11842,bronze,IN,1
11843,bronze,IN,1
11844,bronze,IN,1
11845,gold,DE,1
11846,bronze,CA,1
11847,gold,DE,1
11848,gold,UK,1
11849,silver,AU,1
11850,silver,CA,1
11851,bronze,AU,1
11852,bronze,US,1
11853,bronze,IN,1
11854,silver,AU,1
11855,gold,CA,1
11856,silver,DE,1
11857,bronze,UK,0
11858,silver,DE,1
11859,bronze,CA,1
11860,silver,IN,0
11861,bronze,AU,1
11862,bronze,US,1
11863,silver,US,1
11864,gold,UK,1
11865,bronze,AU,1
11866,bronze,DE,1
11867,bronze,UK,1
11868,gold,US,1
11869,silver,AU,0
11870,silver,DE,1
11871,silver,US,1
11872,silver,US,1
11873,silver,DE,1
11874,gold,UK,1
11875,gold,UK,1
11876,silver,AU,1
11877,bronze,IN,1
11878,silver,UK,0
11879,gold,IN,1
11880,bronze,UK,1
11881,gold,US,1
11882,silver,IN,1
11883,gold,IN,1
11884,platinum,IN,1
11885,bronze,AU,1
11886,gold,UK,1
11887,platinum,UK,0
11888,bronze,UK,1
11889,silver,CA,1
11890,bronze,UK,1
11891,silver,CA,1
11892,silver,US,1
11893,bronze,IN,1
11894,bronze,US,1
11895,silver,UK,1
11896,silver,UK,1
11897,silver,DE,1
11898,platinum,UK,1
11899,bronze,DE,1
11900,gold,AU,1
11901,bronze,DE,1
11902,bronze,IN,1
11903,bronze,DE,0
11904,platinum,US,1
11905,silver,US,1
11906,gold,US,1
11907,silver,UK,1
11908,silver,DE,1
11909,silver,CA,0
11910,gold,UK,1
11911,silver,IN,1
11912,gold,DE,1
11913,gold,CA,1
11914,bronze,CA,1
11915,silver,DE,1
11916,silver,UK,1
11917,gold,CA,1
11918,silver,DE,1
11919,gold,UK,1
11920,silver,DE,1
11921,bronze,AU,1
11922,bronze,UK,1
11923,gold,AU,1
11924,silver,DE,1
11925,bronze,CA,0
11926,gold,DE,1
11927,gold,US,1
11928,bronze,US,1
11929,bronze,US,1
11930,silver,US,1
11931,gold,UK,1
11932,platinum,DE,1
11933,silver,US,0
11934,bronze,DE,1
11935,silver,IN,1
11936,silver,DE,1
11937,silver,AU,1
11938,gold,IN,1
11939,bronze,IN,1
11940,bronze,IN,1
11941,bronze,IN,1
11942,bronze,DE,1
11943,gold,DE,0
11944,platinum,IN,0
11945,silver,DE,1
11946,silver,CA,1
11947,silver,US,1
11948,bronze,AU,1
11949,silver,DE,0
11950,silver,CA,1
11951,silver,CA,1
11952,silver,UK,1
11953,bronze,CA,1
11954,bronze,AU,0
11955,gold,US,1
11956,gold,US,1
11957,bronze,US,1
11958,bronze,UK,1
11959,bronze,US,1
11960,bronze,IN,0
11961,bronze,DE,0
11962,platinum,US,1
11963,bronze,US,1
11964,bronze,US,1
11965,silver,DE,1
11966,bronze,DE,1
11967,silver,US,1
11968,bronze,US,1
11969,gold,US,1
11970,platinum,AU,1
11971,bronze,DE,1
11972,bronze,DE,1
11973,gold,UK,1
11974,platinum,CA,1
11975,silver,IN,1
11976,silver,DE,1
11977,bronze,AU,1
11978,bronze,AU,1
11979,silver,CA,1
11980,silver,AU,1
11981,silver,AU,1
11982,gold,AU,1
11983,silver,AU,1
11984,gold,IN,1
11985,silver,AU,1
11986,bronze,DE,1
11987,silver,IN,1
11988,bronze,US,1
11989,bronze,IN,1
11990,bronze,US,1
11991,bronze,US,1
11992,gold,AU,1
11993,silver,US,1
11994,bronze,AU,1
11995,bronze,IN,1
11996,bronze,DE,1
11997,bronze,CA,1
11998,silver,US,1
11999,platinum,AU,1
12000,gold,UK,1
12001,bronze,DE,1
12002,gold,AU,1
12003,bronze,DE,1
12004,gold,UK,1
12005,gold,AU,1
12006,bronze,CA,1
12007,bronze,IN,1
12008,bronze,CA,1
12009,silver,UK,1
12010,bronze,IN,1
12011,gold,UK,1
12012,silver,US,1
12013,silver,US,1
12014,platinum,DE,0
12015,bronze,UK,1
12016,silver,IN,1
12017,silver,AU,1
12018,bronze,CA,1
12019,silver,US,1
12020,gold,DE,1
12021,platinum,UK,1
12022,silver,DE,1
12023,bronze,AU,1
12024,silver,AU,1
12025,silver,AU,1
12026,bronze,UK,1
12027,bronze,DE,1
12028,gold,CA,1
12029,gold,IN,1
12030,bronze,US,1
12031,bronze,US,1
12032,bronze,DE,1
12033,gold,CA,1
12034,bronze,AU,0
12035,bronze,DE,1
12036,bronze,DE,0
12037,gold,AU,1
12038,gold,US,1
12039,gold,AU,1
12040,silver,UK,1
12041,bronze,IN,1
12042,silver,CA,1
12043,bronze,AU,0
12044,silver,IN,1
12045,gold,DE,1
12046,silver,UK,0
12047,silver,CA,1
12048,silver,DE,1
12049,gold,US,1
12050,silver,DE,1
12051,bronze,AU,1
12052,bronze,AU,0
12053,silver,CA,1
12054,silver,DE,0
12055,gold,UK,1
12056,bronze,AU,0
12057,platinum,CA,1
12058,bronze,CA,1
12059,gold,DE,0
12060,gold,CA,1
12061,platinum,CA,1
12062,bronze,UK,0
12063,silver,AU,1
12064,silver,US,1
12065,silver,US,1
12066,gold,CA,1
12067,platinum,UK,1
12068,silver,IN,1
12069,platinum,IN,1
12070,bronze,AU,1
12071,bronze,AU,1
12072,silver,US,1
12073,bronze,CA,1
12074,silver,DE,1
12075,bronze,DE,1
12076,silver,US,0
12077,bronze,AU,1
12078,bronze,UK,1
12079,silver,CA,1
12080,silver,AU,1
12081,bronze,US,1
12082,bronze,IN,1
12083,silver,AU,1
12084,bronze,UK,0
12085,silver,CA,0
12086,gold,CA,1
12087,bronze,UK,0
12088,silver,CA,1
12089,bronze,AU,1
12090,platinum,UK,0
12091,gold,IN,1
12092,gold,AU,1
12093,bronze,CA,0
12094,silver,AU,1
12095,platinum,US,1
12096,bronze,AU,1
12097,bronze,AU,1
12098,silver,IN,1
12099,bronze,DE,1
12100,bronze,AU,1
12101,bronze,UK,1
12102,gold,US,1
12103,silver,CA,1
12104,bronze,CA,1
12105,silver,IN,1
12106,gold,UK,1
12107,silver,UK,0
12108,platinum,CA,1
12109,bronze,UK,1
12110,bronze,IN,1
12111,gold,IN,1
12112,bronze,AU,1
12113,bronze,UK,1
12114,gold,DE,1
12115,silver,US,1
12116,bronze,UK,1
12117,bronze,CA,1
12118,silver,AU,0
12119,silver,CA,1
12120,bronze,UK,0
12121,bronze,CA,1
12122,bronze,AU,1
12123,bronze,UK,1
12124,bronze,DE,1
12125,platinum,CA,0
12126,silver,IN,1
12127,bronze,AU,1
12128,silver,DE,1
12129,silver,CA,0
12130,gold,IN,0
12131,silver,CA,1
12132,gold,AU,1
12133,silver,CA,1
12134,gold,DE,1
12135,bronze,DE,0
12136,bronze,US,1
12137,bronze,US,1
12138,bronze,US,1
12139,platinum,AU,1
12140,gold,AU,1
12141,bronze,US,1
12142,bronze,CA,1
12143,silver,US,1
12144,silver,IN,1
12145,silver,AU,1
12146,bronze,UK,1
12147,silver,CA,1
12148,bronze,IN,0
12149,gold,CA,1
12150,bronze,AU,1
12151,bronze,AU,1
12152,bronze,DE,1
12153,bronze,US,1
12154,bronze,CA,1
12155,gold,US,1
12156,gold,CA,1
12157,silver,CA,0
12158,bronze,DE,1
12159,bronze,IN,1
12160,silver,DE,1
12161,bronze,IN,1
12162,bronze,UK,1
12163,bronze,IN,0
12164,silver,CA,0
12165,silver,CA,1
12166,bronze,DE,1
12167,bronze,CA,1
12168,bronze,DE,1
12169,bronze,IN,1
12170,bronze,AU,1
12171,silver,DE,1
12172,silver,UK,1
12173,silver,US,1
12174,silver,UK,1
12175,gold,IN,1
12176,silver,UK,1
12177,silver,AU,1
12178,bronze,DE,1
12179,bronze,DE,1
12180,silver,CA,1
12181,silver,CA,1
12182,platinum,US,1
12183,gold,DE,1
12184,bronze,DE,1
12185,gold,IN,1
12186,silver,AU,1
12187,bronze,US,1
12188,bronze,IN,1
12189,bronze,AU,1
12190,bronze,IN,0
12191,silver,IN,0
12192,silver,AU,1
12193,gold,US,1
12194,silver,US,0
12195,bronze,UK,1
12196,silver,CA,1
12197,bronze,UK,1
12198,gold,CA,0
12199,gold,DE,1
12200,silver,CA,1
12201,silver,AU,0
12202,bronze,IN,1
12203,gold,DE,1
12204,bronze,AU,1
12205,platinum,IN,1
12206,bronze,IN,1
12207,bronze,IN,0
12208,gold,DE,1
12209,bronze,UK,1
12210,silver,CA,1
12211,gold,UK,0
12212,silver,DE,1
12213,silver,UK,1
12214,silver,US,1
12215,gold,DE,1
12216,silver,US,1
12217,silver,IN,1
12218,bronze,US,1
12219,silver,DE,1
12220,silver,CA,1
12221,silver,DE,1
12222,silver,IN,1
12223,gold,UK,1
12224,bronze,US,1
12225,bronze,IN,1
12226,bronze,US,1
12227,silver,AU,1
12228,silver,DE,1
12229,silver,CA,1
12230,silver,DE,1
12231,bronze,CA,1
12232,bronze,IN,1
12233,silver,IN,1
12234,silver,US,1
12235,bronze,CA,1
12236,gold,CA,1
12237,silver,DE,1
12238,gold,UK,1
12239,silver,AU,1
12240,bronze,US,0
12241,bronze,UK,1
12242,silver,UK,1
12243,bronze,US,1
12244,silver,AU,1
12245,silver,DE,1
12246,gold,IN,1
12247,gold,AU,1
12248,bronze,DE,1
12249,bronze,IN,1
12250,bronze,DE,1
12251,bronze,IN,1
12252,bronze,IN,1
12253,bronze,AU,1
12254,silver,US,1
12255,platinum,CA,1
12256,silver,IN,1
12257,bronze,IN,1
12258,gold,IN,1
12259,bronze,DE,1
12260,platinum,IN,1
12261,gold,CA,1
12262,bronze,US,1
12263,bronze,UK,1
12264,gold,DE,1
12265,bronze,CA,1
12266,bronze,US,1
12267,bronze,US,1
12268,silver,DE,1
12269,bronze,CA,1
12270,gold,UK,1
12271,bronze,UK,1
12272,bronze,CA,1
12273,platinum,DE,1
12274,silver,IN,0
12275,bronze,UK,1
12276,bronze,US,1
12277,gold,AU,1
12278,gold,CA,0
12279,silver,AU,1
12280,silver,US,1
12281,silver,CA,1
12282,silver,IN,1
12283,bronze,CA,1
12284,bronze,UK,1
12285,silver,CA,1
12286,bronze,IN,0
12287,bronze,US,1
12288,silver,AU,1
12289,silver,CA,0
12290,bronze,UK,1
12291,gold,US,1
12292,silver,AU,1
12293,silver,AU,1
12294,silver,UK,1
12295,gold,CA,1
12296,silver,CA,1
12297,gold,CA,1
12298,silver,UK,1
12299,bronze,AU,1
12300,gold,AU,0
12301,gold,AU,1
12302,silver,DE,1
12303,silver,CA,1
12304,bronze,US,1
12305,bronze,US,1
12306,bronze,DE,1
12307,silver,US,1
12308,bronze,US,1
12309,bronze,CA,1
12310,gold,DE,1
12311,silver,US,1
12312,silver,IN,1
12313,gold,IN,1
12314,platinum,IN,1
12315,bronze,IN,1
12316,silver,DE,1
12317,bronze,US,1
12318,silver,IN,1
12319,bronze,UK,0
12320,silver,CA,1
12321,silver,AU,0
12322,gold,US,1
12323,silver,US,1
12324,silver,US,1
12325,silver,UK,1
12326,gold,IN,1
12327,gold,US,1
12328,silver,AU,1
12329,platinum,IN,1
12330,bronze,IN,1
12331,silver,DE,1
12332,bronze,DE,1
12333,platinum,DE,1
12334,silver,AU,1
12335,silver,IN,1
12336,gold,DE,1
12337,gold,CA,1
12338,silver,CA,1
12339,bronze,US,1
12340,bronze,CA,1
12341,bronze,AU,1
12342,platinum,AU,1
12343,silver,CA,1
12344,bronze,CA,1
12345,bronze,CA,1
12346,bronze,CA,1
12347,gold,DE,0
12348,silver,CA,1
12349,bronze,CA,1
12350,bronze,IN,1
12351,platinum,AU,1
12352,silver,DE,1
12353,bronze,UK,1
12354,silver,AU,1
12355,bronze,UK,1
12356,bronze,DE,1
12357,silver,AU,0
12358,silver,UK,1
12359,silver,DE,1
12360,bronze,CA,1
12361,gold,CA,1
12362,bronze,DE,1
12363,silver,CA,1
12364,silver,CA,1
12365,gold,UK,1
12366,bronze,US,1
12367,bronze,CA,1
12368,bronze,US,1
12369,platinum,AU,1
12370,silver,UK,1
12371,platinum,US,1
12372,bronze,IN,1
12373,bronze,CA,1
12374,gold,DE,1
12375,silver,IN,1
12376,bronze,AU,1
12377,bronze,AU,1
12378,silver,US,1
12379,gold,IN,1
12380,bronze,US,1
12381,bronze,UK,0
12382,gold,US,1
12383,silver,DE,1
12384,bronze,CA,1
12385,bronze,CA,1
12386,silver,DE,1
12387,gold,AU,0
12388,gold,UK,1
12389,silver,AU,1
12390,platinum,US,1
12391,gold,US,1
12392,bronze,CA,1
12393,gold,CA,1
12394,platinum,IN,1
12395,bronze,UK,1
12396,bronze,IN,1
12397,gold,UK,1
12398,gold,DE,1
12399,platinum,CA,1
12400,silver,CA,1
12401,platinum,UK,0
12402,bronze,CA,1
12403,silver,CA,1
12404,bronze,US,1
12405,bronze,US,1
12406,bronze,IN,1
12407,silver,DE,1
12408,silver,AU,1
12409,silver,CA,1
12410,silver,UK,1
12411,silver,IN,1
12412,gold,DE,1
12413,bronze,AU,1
12414,gold,US,1
12415,bronze,AU,1
12416,silver,DE,1
12417,gold,DE,1
12418,platinum,CA,1
12419,bronze,AU,1
12420,silver,CA,1
12421,bronze,DE,0
12422,silver,UK,1
12423,platinum,IN,1
12424,bronze,AU,1
12425,bronze,AU,1
12426,bronze,UK,1
12427,bronze,US,1
12428,silver,CA,1
12429,bronze,IN,1
12430,platinum,DE,1
12431,bronze,DE,1
12432,bronze,IN,0
12433,platinum,UK,1
12434,silver,UK,1
12435,bronze,DE,1
12436,bronze,US,1
12437,silver,IN,1
12438,bronze,CA,1
12439,bronze,US,0
12440,bronze,UK,1
12441,gold,AU,1
12442,bronze,IN,1
12443,gold,CA,0
12444,gold,CA,1
12445,silver,DE,1
12446,silver,IN,1
12447,gold,IN,1
12448,bronze,AU,1
12449,silver,US,0
12450,gold,IN,0
12451,bronze,CA,1
12452,bronze,AU,1
12453,silver,US,1
12454,bronze,US,1
12455,silver,US,1
12456,bronze,US,1
12457,gold,IN,1
12458,gold,UK,1
12459,bronze,US,0
12460,bronze,AU,1
12461,bronze,UK,1
12462,bronze,UK,0
12463,gold,US,1
12464,platinum,UK,1
12465,bronze,CA,1
12466,bronze,DE,1
12467,silver,US,1
12468,bronze,AU,1
12469,silver,AU,1
12470,bronze,IN,1
12471,silver,CA,1
12472,platinum,DE,1
12473,platinum,CA,0
12474,bronze,US,1
12475,bronze,UK,1
12476,silver,DE,0
12477,bronze,AU,1
12478,platinum,CA,1
12479,gold,US,0
12480,gold,DE,1
12481,gold,UK,1
12482,silver,DE,1
12483,bronze,UK,1
12484,gold,US,1
12485,bronze,DE,1
12486,bronze,US,0
12487,bronze,DE,1
12488,bronze,UK,1
12489,bronze,US,1
12490,bronze,IN,1
12491,gold,AU,1
12492,silver,CA,1
12493,bronze,IN,1
12494,bronze,US,1
12495,silver,UK,0
12496,bronze,US,1
12497,bronze,DE,1
12498,silver,IN,1
12499,silver,CA,1
12500,silver,DE,1
12501,platinum,IN,1
12502,silver,AU,1
12503,gold,AU,1
12504,silver,IN,1
12505,bronze,CA,1
12506,silver,IN,1
12507,bronze,CA,1
12508,silver,IN,1
12509,bronze,AU,1
12510,silver,CA,1
12511,silver,US,1
12512,bronze,UK,0
12513,bronze,AU,1
12514,bronze,UK,1
12515,platinum,IN,1
12516,bronze,UK,1
12517,platinum,UK,1
12518,silver,UK,1
12519,gold,DE,1
12520,gold,CA,1
12521,silver,US,1
12522,gold,US,1
12523,bronze,DE,0
12524,bronze,UK,1
12525,silver,CA,1
12526,bronze,DE,1
12527,silver,CA,1
12528,bronze,UK,1
12529,gold,DE,1
12530,gold,IN,1
12531,bronze,UK,1
12532,gold,DE,1
12533,bronze,US,1
12534,bronze,IN,1
12535,bronze,DE,1
12536,bronze,US,1
12537,silver,DE,1
12538,gold,US,1
12539,silver,DE,1
12540,gold,DE,1
12541,bronze,AU,1
12542,gold,US,0
12543,bronze,IN,1
12544,silver,UK,1
12545,bronze,AU,1
12546,platinum,IN,1
12547,bronze,UK,0
12548,gold,UK,1
12549,bronze,AU,1
12550,platinum,UK,1
12551,silver,UK,1
12552,silver,CA,1
12553,bronze,CA,1
12554,bronze,IN,0
12555,platinum,AU,1
12556,silver,CA,1
12557,silver,AU,1
12558,bronze,AU,1
12559,gold,IN,1
12560,silver,DE,1
12561,platinum,AU,1
12562,silver,DE,1
12563,silver,CA,1
12564,silver,US,1
12565,bronze,DE,1
12566,silver,IN,1
12567,silver,IN,0
12568,silver,DE,1
12569,bronze,AU,1
12570,silver,UK,1
12571,gold,CA,1
12572,silver,AU,1
12573,bronze,DE,1
12574,bronze,UK,1
12575,platinum,DE,1
12576,gold,US,1
12577,bronze,CA,1
12578,silver,DE,1
12579,bronze,CA,1
12580,bronze,UK,1
12581,gold,DE,1
12582,gold,IN,1
12583,bronze,DE,1
12584,gold,CA,1
12585,bronze,AU,1
12586,silver,AU,1
12587,silver,US,1
12588,gold,US,1
12589,bronze,DE,1
12590,gold,DE,1
12591,gold,CA,0
12592,bronze,IN,1
12593,silver,CA,1
12594,gold,US,1
12595,bronze,IN,1
12596,gold,IN,0
12597,bronze,UK,1
12598,platinum,IN,1
12599,platinum,IN,1
12600,silver,UK,1
12601,bronze,CA,1
12602,bronze,UK,1
12603,silver,IN,1
12604,silver,IN,1
12605,bronze,CA,1
12606,bronze,US,0
12607,silver,DE,1
12608,bronze,IN,1
12609,bronze,US,1
12610,gold,US,1
12611,bronze,AU,1
12612,silver,US,1
12613,silver,AU,1
12614,silver,US,1
12615,bronze,US,1
12616,bronze,CA,0
12617,silver,IN,1
12618,silver,UK,1
12619,bronze,US,1
12620,bronze,US,1
12621,bronze,DE,0
12622,bronze,UK,1
12623,gold,UK,1
12624,silver,AU,1
12625,bronze,AU,1
12626,bronze,CA,1
12627,gold,AU,0
12628,gold,CA,1
12629,bronze,US,0
12630,gold,IN,0
12631,silver,DE,1
12632,gold,DE,1
12633,gold,DE,0
12634,silver,AU,1
12635,gold,CA,1
12636,bronze,CA,1
12637,gold,US,1
12638,silver,DE,1
12639,bronze,IN,1
12640,gold,IN,1
12641,bronze,US,1
12642,silver,DE,1
12643,bronze,US,1
12644,silver,DE,1
12645,bronze,CA,1
12646,bronze,UK,1
12647,gold,DE,1
12648,bronze,DE,1
12649,gold,AU,1
12650,gold,UK,1
12651,bronze,CA,1
12652,bronze,AU,1
12653,silver,AU,1
12654,bronze,AU,1
12655,silver,DE,1
12656,silver,IN,1
12657,bronze,CA,0
12658,silver,UK,1
12659,silver,US,1
12660,silver,US,0
12661,silver,US,0
12662,silver,CA,1
12663,gold,CA,1
12664,platinum,CA,1
12665,silver,AU,1
12666,bronze,DE,1
12667,bronze,CA,1
12668,silver,DE,1
12669,bronze,UK,1
12670,bronze,CA,1
12671,silver,DE,1
12672,bronze,DE,1
12673,bronze,CA,1
12674,silver,DE,1
12675,bronze,IN,1
12676,platinum,US,1
12677,bronze,UK,1
12678,bronze,US,1
12679,bronze,IN,1
12680,gold,CA,1
12681,silver,UK,1
12682,gold,IN,1
12683,silver,DE,0
12684,platinum,DE,1
12685,silver,AU,1
12686,bronze,DE,1
12687,bronze,AU,1
12688,silver,AU,0
12689,silver,CA,0
12690,platinum,AU,1
12691,bronze,IN,1
12692,bronze,US,1
12693,bronze,AU,1
12694,gold,US,1
12695,silver,CA,1
12696,gold,IN,1
12697,silver,US,1
12698,silver,US,1
12699,silver,IN,1
12700,silver,DE,1
12701,bronze,US,1
12702,silver,UK,1
12703,platinum,CA,1
12704,bronze,CA,1
12705,bronze,US,1
12706,platinum,CA,1
12707,bronze,DE,1
12708,silver,DE,0
12709,gold,IN,1
12710,bronze,CA,0
12711,silver,US,1
12712,gold,UK,1
12713,gold,DE,1
12714,bronze,US,1
12715,silver,DE,1
12716,gold,CA,1
12717,silver,DE,1
12718,silver,DE,1
12719,silver,IN,1
12720,gold,CA,1
12721,silver,AU,1
12722,bronze,CA,0
12723,silver,UK,1
12724,platinum,AU,1
12725,gold,US,1
12726,bronze,IN,1
12727,gold,DE,1
12728,gold,IN,1
12729,platinum,AU,1
